,STATION,DATE,ENTRIES,EXITS
9647,STEINWAY ST,02/20,11504800022,8551659173
9648,STEINWAY ST,03/20,12290604240,9140613613
9649,STEINWAY ST,04/20,11971975138,8906759694
9650,STEINWAY ST,05/20,12377230112,9211384319
9651,STEINWAY ST,06/20,12008616460,8934957545
9652,STEINWAY ST,07/20,12332119486,9188086985
9653,STEINWAY ST,08/20,12487586806,9309201350
9654,STEINWAY ST,09/20,12032126793,8975292875
9655,STEINWAY ST,10/20,12493416561,9324413813
9656,STEINWAY ST,11/20,12152602635,9080768225
9657,STEINWAY ST,12/20,12540165733,9388123801
9658,STEINWAY ST,01/21,12491197181,9343769450
9659,STEINWAY ST,02/21,11334825051,8488864802
9660,STEINWAY ST,03/21,10561391365,7905332365
9661,STERLING ST,12/18,1009094822,543291721
9662,STERLING ST,01/19,3178024889,1712248747
9663,STERLING ST,02/19,2879994570,1555577723
9664,STERLING ST,03/19,3179941019,1722651708
9665,STERLING ST,04/19,3122601679,1697408262
9666,STERLING ST,05/19,3308410474,1804949598
9667,STERLING ST,06/19,3232646802,1771918869
9668,STERLING ST,07/19,3388616306,1861040120
9669,STERLING ST,08/19,3347239668,1839247207
9670,STERLING ST,09/19,3270405156,1802939397
9671,STERLING ST,10/19,3379556281,1857988380
9672,STERLING ST,11/19,3312936125,1820380386
9673,STERLING ST,12/19,3542242382,1948973894
9674,STERLING ST,01/20,3530845887,1945587229
9675,STERLING ST,02/20,3259063521,1798598165
9676,STERLING ST,03/20,3489113915,1928473055
9677,STERLING ST,04/20,3401404335,1881567527
9678,STERLING ST,05/20,3518442876,1947571002
9679,STERLING ST,06/20,3395768867,1881604368
9680,STERLING ST,07/20,3527919453,1955933397
9681,STERLING ST,08/20,3537484343,1964647438
9682,STERLING ST,09/20,3870282096,2152696218
9683,STERLING ST,10/20,3555663741,1980604117
9684,STERLING ST,11/20,3470154673,1936077330
9685,STERLING ST,12/20,3575941868,1998237172
9686,STERLING ST,01/21,3585473941,2006532894
9687,STERLING ST,02/21,3241871257,1816406493
9688,STERLING ST,03/21,3003307130,1685388044
9689,SUTPHIN BLVD,12/18,5981948606,530777403
9690,SUTPHIN BLVD,01/19,18633912331,1697977808
9691,SUTPHIN BLVD,02/19,16835959437,1537617789
9692,SUTPHIN BLVD,03/19,18691733393,1734323090
9693,SUTPHIN BLVD,04/19,18244177068,1720829512
9694,SUTPHIN BLVD,05/19,18980511894,1710668829
9695,SUTPHIN BLVD,06/19,18124694047,1705124572
9696,SUTPHIN BLVD,07/19,17226001950,1628244623
9697,SUTPHIN BLVD,08/19,18722202827,1765929590
9698,SUTPHIN BLVD,09/19,18122373596,1714828132
9699,SUTPHIN BLVD,10/19,18679094032,1797169594
9700,SUTPHIN BLVD,11/19,18164806371,1747758979
9701,SUTPHIN BLVD,12/19,18792156230,1822843489
9702,SUTPHIN BLVD,01/20,18758887497,1855020791
9703,SUTPHIN BLVD,02/20,17649973724,1752574990
9704,SUTPHIN BLVD,03/20,18834607743,1857709540
9705,SUTPHIN BLVD,04/20,18258544319,1817610185
9706,SUTPHIN BLVD,05/20,18942917781,1874479072
9707,SUTPHIN BLVD,06/20,18339836067,1819535448
9708,SUTPHIN BLVD,07/20,18953452606,1885062832
9709,SUTPHIN BLVD,08/20,6200598768,1838944264
9710,SUTPHIN BLVD,09/20,8098682219,2209597199
9711,SUTPHIN BLVD,10/20,3570718907,2076973908
9712,SUTPHIN BLVD,11/20,3491982320,1835354314
9713,SUTPHIN BLVD,12/20,15770140084,2554437257
9714,SUTPHIN BLVD,01/21,18938128344,1947018204
9715,SUTPHIN BLVD,02/21,17120716008,1771934272
9716,SUTPHIN BLVD,03/21,15913425775,1655545864
9717,SUTPHIN-ARCHER,12/18,9993394120,5197083955
9718,SUTPHIN-ARCHER,01/19,31107958331,16361284488
9719,SUTPHIN-ARCHER,02/19,28598493142,14920553450
9720,SUTPHIN-ARCHER,03/19,31417150597,16425337228
9721,SUTPHIN-ARCHER,04/19,30523697788,15994705502
9722,SUTPHIN-ARCHER,05/19,31655236377,16627498520
9723,SUTPHIN-ARCHER,06/19,30584975942,16103185065
9724,SUTPHIN-ARCHER,07/19,32060606228,16920001207
9725,SUTPHIN-ARCHER,08/19,29926486781,15888474850
9726,SUTPHIN-ARCHER,09/19,28712494879,15300438868
9727,SUTPHIN-ARCHER,10/19,33263961424,17722847037
9728,SUTPHIN-ARCHER,11/19,30672991761,16467615633
9729,SUTPHIN-ARCHER,12/19,31452828228,16927648743
9730,SUTPHIN-ARCHER,01/20,32268147649,17417110434
9731,SUTPHIN-ARCHER,02/20,30345844721,16418328412
9732,SUTPHIN-ARCHER,03/20,31815483317,17249690764
9733,SUTPHIN-ARCHER,04/20,30987237604,16811210183
9734,SUTPHIN-ARCHER,05/20,32033486695,17396807022
9735,SUTPHIN-ARCHER,06/20,30855277473,16772496691
9736,SUTPHIN-ARCHER,07/20,31912748034,17368176787
9737,SUTPHIN-ARCHER,08/20,31943215040,17404896507
9738,SUTPHIN-ARCHER,09/20,42737777307,23318929733
9739,SUTPHIN-ARCHER,10/20,52461896757,28672149602
9740,SUTPHIN-ARCHER,11/20,49877620342,27273563413
9741,SUTPHIN-ARCHER,12/20,55435308945,30361548338
9742,SUTPHIN-ARCHER,01/21,47985875722,26317551351
9743,SUTPHIN-ARCHER,02/21,29040939248,15951201115
9744,SUTPHIN-ARCHER,03/21,26824675737,14752014146
9745,SUTTER AV,12/18,173502971,114131633
9746,SUTTER AV,01/19,552368866,365628560
9747,SUTTER AV,02/19,511851972,340507855
9748,SUTTER AV,03/19,583384132,389348489
9749,SUTTER AV,04/19,581334989,389094649
9750,SUTTER AV,05/19,616101564,414200495
9751,SUTTER AV,06/19,614503290,414176898
9752,SUTTER AV,07/19,643787409,436669483
9753,SUTTER AV,08/19,664220238,453528283
9754,SUTTER AV,09/19,659476587,452080702
9755,SUTTER AV,10/19,713215642,490612082
9756,SUTTER AV,11/19,691922550,477450536
9757,SUTTER AV,12/19,731070624,505822151
9758,SUTTER AV,01/20,746248345,518784253
9759,SUTTER AV,02/20,712916508,497715475
9760,SUTTER AV,03/20,776616559,544652524
9761,SUTTER AV,04/20,757631518,534612961
9762,SUTTER AV,05/20,786920933,559092767
9763,SUTTER AV,06/20,765868597,548592965
9764,SUTTER AV,07/20,813865200,588254723
9765,SUTTER AV,08/20,802619083,585715539
9766,SUTTER AV,09/20,777839551,572426095
9767,SUTTER AV,10/20,814173394,603856449
9768,SUTTER AV,11/20,794335166,594420281
9769,SUTTER AV,12/20,827145663,625211476
9770,SUTTER AV,01/21,833217854,636152356
9771,SUTTER AV,02/21,431723501,484197125
9772,SUTTER AV,03/21,391492951,448908106
9773,SUTTER AV-RUTLD,12/18,1079916799,874060835
9774,SUTTER AV-RUTLD,01/19,3385742464,2746021456
9775,SUTTER AV-RUTLD,02/19,3079140164,2502815051
9776,SUTTER AV-RUTLD,03/19,3412127624,2784237436
9777,SUTTER AV-RUTLD,04/19,3353129456,2744848664
9778,SUTTER AV-RUTLD,05/19,3498061362,2872578916
9779,SUTTER AV-RUTLD,06/19,3397095067,2798533620
9780,SUTTER AV-RUTLD,07/19,2503943391,2067986823
9781,SUTTER AV-RUTLD,08/19,3473298876,2881117074
9782,SUTTER AV-RUTLD,09/19,3542127025,2947598932
9783,SUTTER AV-RUTLD,10/19,3653839909,3050025932
9784,SUTTER AV-RUTLD,11/19,3588157668,3004507031
9785,SUTTER AV-RUTLD,12/19,3719447035,3123619435
9786,SUTTER AV-RUTLD,01/20,3749043174,3157639230
9787,SUTTER AV-RUTLD,02/20,3556220689,3004449829
9788,SUTTER AV-RUTLD,03/20,3788851758,3209977448
9789,SUTTER AV-RUTLD,04/20,3697381551,3137072580
9790,SUTTER AV-RUTLD,05/20,3827882858,3251892693
9791,SUTTER AV-RUTLD,06/20,3712500850,3158858978
9792,SUTTER AV-RUTLD,07/20,3891053673,3270438427
9793,SUTTER AV-RUTLD,08/20,4162673097,3455913634
9794,SUTTER AV-RUTLD,09/20,3758124821,2915748648
9795,SUTTER AV-RUTLD,10/20,3653858206,2813834160
9796,SUTTER AV-RUTLD,11/20,3565948733,2745725594
9797,SUTTER AV-RUTLD,12/20,3798311952,2936289606
9798,SUTTER AV-RUTLD,01/21,3789494483,2934784500
9799,SUTTER AV-RUTLD,02/21,3378277312,2608909492
9800,SUTTER AV-RUTLD,03/21,3169985614,2454299436
9801,THIRTY ST,12/18,388379710,326120661
9802,THIRTY ST,01/19,1162713319,939757147
9803,THIRTY ST,02/19,1053786163,893029476
9804,THIRTY ST,03/19,1203258689,1035716318
9805,THIRTY ST,04/19,1197000338,1088433111
9806,THIRTY ST,05/19,1013339979,1033016376
9807,THIRTY ST,06/19,269480979,383742711
9808,THIRTY ST,07/19,51990026,48209536
9809,THIRTY ST,08/19,100400243,89906979
9810,THIRTY ST,09/19,111259532,113560555
9811,THIRTY ST,10/19,99134213,146789792
9812,THIRTY ST,11/19,126458288,168539412
9813,THIRTY ST,12/19,166616648,214088566
9814,THIRTY ST,01/20,199848932,186686324
9815,THIRTY ST,02/20,216071332,183967209
9816,THIRTY ST,03/20,222647035,206920127
9817,THIRTY ST,04/20,131155059,198615776
9818,THIRTY ST,05/20,135529200,206981015
9819,THIRTY ST,06/20,215610065,159734785
9820,THIRTY ST,07/20,225343128,144998701
9821,THIRTY ST,08/20,231434497,153363751
9822,THIRTY ST,09/20,238658009,144999212
9823,THIRTY ST,10/20,251436093,85375241
9824,THIRTY ST,11/20,250527381,94585012
9825,THIRTY ST,12/20,244297775,107984415
9826,THIRTY ST,01/21,225291994,114632952
9827,THIRTY ST,02/21,212405516,109808442
9828,THIRTY ST,03/21,196251230,112748803
9829,THIRTY THIRD ST,12/18,820470354,664368865
9830,THIRTY THIRD ST,01/19,2557497888,2083215838
9831,THIRTY THIRD ST,02/19,2347059891,1936009477
9832,THIRTY THIRD ST,03/19,2633935876,2194871234
9833,THIRTY THIRD ST,04/19,2710819751,2188972257
9834,THIRTY THIRD ST,05/19,2614002578,2122537322
9835,THIRTY THIRD ST,06/19,935791913,801676899
9836,THIRTY THIRD ST,07/19,125354761,86662411
9837,THIRTY THIRD ST,08/19,214184724,141558597
9838,THIRTY THIRD ST,09/19,293805538,194072315
9839,THIRTY THIRD ST,10/19,403450070,265450382
9840,THIRTY THIRD ST,11/19,495333104,332679069
9841,THIRTY THIRD ST,12/19,620095438,422468341
9842,THIRTY THIRD ST,01/20,698301076,448912636
9843,THIRTY THIRD ST,02/20,716520416,487015821
9844,THIRTY THIRD ST,03/20,785103390,554924620
9845,THIRTY THIRD ST,04/20,761449063,543012671
9846,THIRTY THIRD ST,05/20,811712032,574451429
9847,THIRTY THIRD ST,06/20,793524522,562593132
9848,THIRTY THIRD ST,07/20,768876436,567601605
9849,THIRTY THIRD ST,08/20,787906704,583256177
9850,THIRTY THIRD ST,09/20,784563875,583524566
9851,THIRTY THIRD ST,10/20,818246539,579708024
9852,THIRTY THIRD ST,11/20,807290427,541890607
9853,THIRTY THIRD ST,12/20,856323168,577953035
9854,THIRTY THIRD ST,01/21,874614640,586868925
9855,THIRTY THIRD ST,02/21,803667647,535916500
9856,THIRTY THIRD ST,03/21,763301614,512942732
9857,TIMES SQ-42 ST,12/18,351304441814,274221802060
9858,TIMES SQ-42 ST,01/19,1113635276918,865761298149
9859,TIMES SQ-42 ST,02/19,1031924498523,786924789205
9860,TIMES SQ-42 ST,03/19,1095167548700,852867154304
9861,TIMES SQ-42 ST,04/19,1073718876543,833244857386
9862,TIMES SQ-42 ST,05/19,1175765410268,904789729982
9863,TIMES SQ-42 ST,06/19,1079618526323,831818631465
9864,TIMES SQ-42 ST,07/19,1199821255541,914371517879
9865,TIMES SQ-42 ST,08/19,1106910007320,846132687234
9866,TIMES SQ-42 ST,09/19,1051516435026,805974793224
9867,TIMES SQ-42 ST,10/19,1081114002842,836256669580
9868,TIMES SQ-42 ST,11/19,1028802073555,812946367922
9869,TIMES SQ-42 ST,12/19,1051689976251,837518445681
9870,TIMES SQ-42 ST,01/20,1057377429991,823218810982
9871,TIMES SQ-42 ST,02/20,986116579271,770118633503
9872,TIMES SQ-42 ST,03/20,1050267967425,819320378363
9873,TIMES SQ-42 ST,04/20,1020466532130,796947863431
9874,TIMES SQ-42 ST,05/20,1040070792284,823019780549
9875,TIMES SQ-42 ST,06/20,774774329066,625156351872
9876,TIMES SQ-42 ST,07/20,682219165621,564469960420
9877,TIMES SQ-42 ST,08/20,676459375697,554007887158
9878,TIMES SQ-42 ST,09/20,654496327889,534799726682
9879,TIMES SQ-42 ST,10/20,676678046766,555517006021
9880,TIMES SQ-42 ST,11/20,659964479957,537812712409
9881,TIMES SQ-42 ST,12/20,678623758803,557023336190
9882,TIMES SQ-42 ST,01/21,678314418046,554169568553
9883,TIMES SQ-42 ST,02/21,611300723783,491177339004
9884,TIMES SQ-42 ST,03/21,562222431371,460018774553
9885,TOMPKINSVILLE,12/18,133774052,4191780
9886,TOMPKINSVILLE,01/19,425874639,13273970
9887,TOMPKINSVILLE,02/19,386192183,11947327
9888,TOMPKINSVILLE,03/19,425703254,13065877
9889,TOMPKINSVILLE,04/19,420476322,12786393
9890,TOMPKINSVILLE,05/19,452165142,13624845
9891,TOMPKINSVILLE,06/19,435123171,12996006
9892,TOMPKINSVILLE,07/19,474832204,14109622
9893,TOMPKINSVILLE,08/19,439236106,12926285
9894,TOMPKINSVILLE,09/19,432855167,12646832
9895,TOMPKINSVILLE,10/19,455879276,13275705
9896,TOMPKINSVILLE,11/19,436622963,12577160
9897,TOMPKINSVILLE,12/19,454040569,12996727
9898,TOMPKINSVILLE,01/20,461617517,13136500
9899,TOMPKINSVILLE,02/20,427271084,12088375
9900,TOMPKINSVILLE,03/20,462119234,12996877
9901,TOMPKINSVILLE,04/20,428404817,12018829
9902,TOMPKINSVILLE,05/20,463957200,12997122
9903,TOMPKINSVILLE,06/20,449733542,12577860
9904,TOMPKINSVILLE,07/20,463217591,12927245
9905,TOMPKINSVILLE,08/20,466756654,12997122
9906,TOMPKINSVILLE,09/20,452837395,12577860
9907,TOMPKINSVILLE,10/20,469420399,12997122
9908,TOMPKINSVILLE,11/20,454059370,12508141
9909,TOMPKINSVILLE,12/20,472092462,12997308
9910,TOMPKINSVILLE,01/21,473370830,12997308
9911,TOMPKINSVILLE,02/21,438880123,12019016
9912,TOMPKINSVILLE,03/21,399072598,10900968
9913,TREMONT AV,12/18,14065833398,10833594177
9914,TREMONT AV,01/19,44807363483,34505484663
9915,TREMONT AV,02/19,40858734533,31458041145
9916,TREMONT AV,03/19,44665763723,34378133275
9917,TREMONT AV,04/19,43762530751,33673983628
9918,TREMONT AV,05/19,46148597989,35501739899
9919,TREMONT AV,06/19,44077384293,33902900509
9920,TREMONT AV,07/19,44597283391,34296240132
9921,TREMONT AV,08/19,44893111007,34520698549
9922,TREMONT AV,09/19,42793778551,32895156815
9923,TREMONT AV,10/19,45199180534,34731254979
9924,TREMONT AV,11/19,42660501339,32781803720
9925,TREMONT AV,12/19,43905815649,33735121005
9926,TREMONT AV,01/20,44175493771,33934322146
9927,TREMONT AV,02/20,41368103777,31771733438
9928,TREMONT AV,03/20,44021362480,33805611690
9929,TREMONT AV,04/20,42847924692,32904208455
9930,TREMONT AV,05/20,44050050881,33827030351
9931,TREMONT AV,06/20,45741450068,33682580055
9932,TREMONT AV,07/20,113450406621,52885427046
9933,TREMONT AV,08/20,112475655168,52505193046
9934,TREMONT AV,09/20,108863890473,50827487157
9935,TREMONT AV,10/20,112510375550,52535951135
9936,TREMONT AV,11/20,108898539395,50855676666
9937,TREMONT AV,12/20,113152804545,52851572535
9938,TREMONT AV,01/21,112565948989,52585795309
9939,TREMONT AV,02/21,101082797569,47229828626
9940,TREMONT AV,03/21,94438798417,44132324717
9941,TWENTY THIRD ST,12/18,267116199,213689026
9942,TWENTY THIRD ST,01/19,849151114,688304219
9943,TWENTY THIRD ST,02/19,797101677,649560099
9944,TWENTY THIRD ST,03/19,918405018,744788767
9945,TWENTY THIRD ST,04/19,924760320,745308099
9946,TWENTY THIRD ST,05/19,925990397,656882473
9947,TWENTY THIRD ST,06/19,363843966,215733237
9948,TWENTY THIRD ST,07/19,45347793,56191453
9949,TWENTY THIRD ST,08/19,71170479,110829018
9950,TWENTY THIRD ST,09/19,89552994,157674010
9951,TWENTY THIRD ST,10/19,121239596,219816826
9952,TWENTY THIRD ST,11/19,147624793,272990635
9953,TWENTY THIRD ST,12/19,114435935,332635291
9954,TWENTY THIRD ST,01/20,100063908,373547753
9955,TWENTY THIRD ST,02/20,121616523,392407379
9956,TWENTY THIRD ST,03/20,165169717,461655014
9957,TWENTY THIRD ST,04/20,165167443,452680006
9958,TWENTY THIRD ST,05/20,172734303,461854732
9959,TWENTY THIRD ST,06/20,163880009,344610734
9960,TWENTY THIRD ST,07/20,157048457,361049925
9961,TWENTY THIRD ST,08/20,162670032,368975436
9962,TWENTY THIRD ST,09/20,162214050,366429270
9963,TWENTY THIRD ST,10/20,172962150,316543664
9964,TWENTY THIRD ST,11/20,175879948,310970299
9965,TWENTY THIRD ST,12/20,184288787,330141606
9966,TWENTY THIRD ST,01/21,196130470,340104474
9967,TWENTY THIRD ST,02/21,184328384,315667357
9968,TWENTY THIRD ST,03/21,177337741,300895174
9969,UNION ST,12/18,1545628947,1543121267
9970,UNION ST,01/19,4928466956,4835624648
9971,UNION ST,02/19,4465242349,4620904469
9972,UNION ST,03/19,4849705402,4808111125
9973,UNION ST,04/19,4780830801,4785302071
9974,UNION ST,05/19,4954500675,4904700306
9975,UNION ST,06/19,4830244467,4772575461
9976,UNION ST,07/19,5046202891,4964643023
9977,UNION ST,08/19,5060661342,4985337169
9978,UNION ST,09/19,4950029436,4855896181
9979,UNION ST,10/19,5157657646,5066889698
9980,UNION ST,11/19,5002585930,4905862383
9981,UNION ST,12/19,5226959875,5102948947
9982,UNION ST,01/20,5240487260,5123183559
9983,UNION ST,02/20,4936625011,4818971618
9984,UNION ST,03/20,5277256688,5146829826
9985,UNION ST,04/20,5197360321,5011517803
9986,UNION ST,05/20,5250538734,5126158241
9987,UNION ST,06/20,5139270034,5000057978
9988,UNION ST,07/20,5309178630,5191758515
9989,UNION ST,08/20,5331466751,5204764367
9990,UNION ST,09/20,5167352194,5044541574
9991,UNION ST,10/20,5350433535,5225772382
9992,UNION ST,11/20,5181110952,5066827147
9993,UNION ST,12/20,5369892971,5249552035
9994,UNION ST,01/21,5378374749,5260582754
9995,UNION ST,02/21,4866091623,4761937452
9996,UNION ST,03/21,4496539871,4401125149
9997,UTICA AV,12/18,12189455990,3364655035
9998,UTICA AV,01/19,38841519837,10632350368
9999,UTICA AV,02/19,34407621158,9538094957
10000,UTICA AV,03/19,37990479610,10590961961
10001,UTICA AV,04/19,36847282220,10315501601
10002,UTICA AV,05/19,38324415218,10754814781
10003,UTICA AV,06/19,37298624456,10657722859
10004,UTICA AV,07/19,39007405762,11159619693
10005,UTICA AV,08/19,38406075267,10930231096
10006,UTICA AV,09/19,37990550262,10911116278
10007,UTICA AV,10/19,38942323803,11154107276
10008,UTICA AV,11/19,37349691975,10733304330
10009,UTICA AV,12/19,38731421477,11200871657
10010,UTICA AV,01/20,38803493025,11262926399
10011,UTICA AV,02/20,36371612824,10595479758
10012,UTICA AV,03/20,38919353168,11371976566
10013,UTICA AV,04/20,37633549867,11003717407
10014,UTICA AV,05/20,38929881217,11401546522
10015,UTICA AV,06/20,37523309974,10999963003
10016,UTICA AV,07/20,38927297203,11412086458
10017,UTICA AV,08/20,31529232707,9012989610
10018,UTICA AV,09/20,28725668086,8109276941
10019,UTICA AV,10/20,29840312598,8435890543
10020,UTICA AV,11/20,28933186831,8193908322
10021,UTICA AV,12/20,29827900495,8482382625
10022,UTICA AV,01/21,28882650172,8228476460
10023,UTICA AV,02/21,27100442805,7722053210
10024,UTICA AV,03/21,26571740694,7334510241
10025,V.CORTLANDT PK,12/18,39734693591,38914069659
10026,V.CORTLANDT PK,01/19,121148718070,118634130072
10027,V.CORTLANDT PK,02/19,107078651329,104837561729
10028,V.CORTLANDT PK,03/19,118011524179,115523494557
10029,V.CORTLANDT PK,04/19,116764533978,114282859150
10030,V.CORTLANDT PK,05/19,123215354055,120577130136
10031,V.CORTLANDT PK,06/19,115566337652,113061286002
10032,V.CORTLANDT PK,07/19,117586868724,114980782897
10033,V.CORTLANDT PK,08/19,119465970870,116854364349
10034,V.CORTLANDT PK,09/19,115645592141,113099455400
10035,V.CORTLANDT PK,10/19,119537081691,116886101447
10036,V.CORTLANDT PK,11/19,115720220685,113132450201
10037,V.CORTLANDT PK,12/19,104531203638,101964153765
10038,V.CORTLANDT PK,01/20,119326087586,116881431394
10039,V.CORTLANDT PK,02/20,111661316479,109352839926
10040,V.CORTLANDT PK,03/20,118105538855,115648773502
10041,V.CORTLANDT PK,04/20,115546181400,113138934756
10042,V.CORTLANDT PK,05/20,119402562630,116913314788
10043,V.CORTLANDT PK,06/20,115557920643,113146235304
10044,V.CORTLANDT PK,07/20,119420315076,116923965164
10045,V.CORTLANDT PK,08/20,119432536442,116931110894
10046,V.CORTLANDT PK,09/20,115593474808,113167226286
10047,V.CORTLANDT PK,10/20,119462771942,116948673056
10048,V.CORTLANDT PK,11/20,116267660179,113813760340
10049,V.CORTLANDT PK,12/20,119493711432,116965630281
10050,V.CORTLANDT PK,01/21,119505046941,116971723355
10051,V.CORTLANDT PK,02/21,107949658195,105656778010
10052,V.CORTLANDT PK,03/21,99605646576,97485678058
10053,VAN SICLEN AV,12/18,1777627651,1552980121
10054,VAN SICLEN AV,01/19,5555424365,4859867943
10055,VAN SICLEN AV,02/19,4807067200,4176629501
10056,VAN SICLEN AV,03/19,5577075744,4889012849
10057,VAN SICLEN AV,04/19,5319539463,4653730566
10058,VAN SICLEN AV,05/19,5643769734,4936379869
10059,VAN SICLEN AV,06/19,5391320310,4734033256
10060,VAN SICLEN AV,07/19,5636795682,4955922101
10061,VAN SICLEN AV,08/19,5752459894,5053638095
10062,VAN SICLEN AV,09/19,5488178929,4835266228
10063,VAN SICLEN AV,10/19,5705738257,5035389403
10064,VAN SICLEN AV,11/19,5571662075,4920073473
10065,VAN SICLEN AV,12/19,5848063872,5159225384
10066,VAN SICLEN AV,01/20,5793982598,5041205680
10067,VAN SICLEN AV,02/20,5474547809,4763733634
10068,VAN SICLEN AV,03/20,5820102303,5072525628
10069,VAN SICLEN AV,04/20,5655181612,4934404772
10070,VAN SICLEN AV,05/20,5921567921,5161303710
10071,VAN SICLEN AV,06/20,5686985667,4964133916
10072,VAN SICLEN AV,07/20,5931868815,5175876611
10073,VAN SICLEN AV,08/20,5854271536,5115035208
10074,VAN SICLEN AV,09/20,5610654939,4908242983
10075,VAN SICLEN AV,10/20,5364710156,4681326179
10076,VAN SICLEN AV,11/20,5206006619,4548776583
10077,VAN SICLEN AV,12/20,5390339787,4715061967
10078,VAN SICLEN AV,01/21,5383118016,4716549548
10079,VAN SICLEN AV,02/21,4873006223,4273006450
10080,VAN SICLEN AV,03/21,4510043207,3957611918
10081,VAN SICLEN AVE,12/18,785544775,800513270
10082,VAN SICLEN AVE,01/19,2444192398,2490404847
10083,VAN SICLEN AVE,02/19,2219963452,2261495607
10084,VAN SICLEN AVE,03/19,2464822884,2513456435
10085,VAN SICLEN AVE,04/19,2554307965,2600027864
10086,VAN SICLEN AVE,05/19,2529267574,2573987580
10087,VAN SICLEN AVE,06/19,2463380068,2506508579
10088,VAN SICLEN AVE,07/19,2531549563,2575878811
10089,VAN SICLEN AVE,08/19,2545745709,2590448483
10090,VAN SICLEN AVE,09/19,2505038820,2548725711
10091,VAN SICLEN AVE,10/19,2568506294,2609862848
10092,VAN SICLEN AVE,11/19,2507487534,2551275777
10093,VAN SICLEN AVE,12/19,2773645510,2822150178
10094,VAN SICLEN AVE,01/20,2703817446,2750927828
10095,VAN SICLEN AVE,02/20,2498403552,2541720185
10096,VAN SICLEN AVE,03/20,2538799054,2577923703
10097,VAN SICLEN AVE,04/20,2406854666,2444632089
10098,VAN SICLEN AVE,05/20,2539816953,2583986164
10099,VAN SICLEN AVE,06/20,2468186086,2508821304
10100,VAN SICLEN AVE,07/20,2555323909,2598803841
10101,VAN SICLEN AVE,08/20,2546888198,2591485954
10102,VAN SICLEN AVE,09/20,2483488805,2528228965
10103,VAN SICLEN AVE,10/20,2572531012,2620081520
10104,VAN SICLEN AVE,11/20,2495539093,2542949576
10105,VAN SICLEN AVE,12/20,2591543490,2645529876
10106,VAN SICLEN AVE,01/21,2590075705,2641939287
10107,VAN SICLEN AVE,02/21,2330217371,2378064169
