STATION,DATE,ENTRIES,EXITS
JKSN HT-ROOSVLT,08/19,29080265019,21343508430
JKSN HT-ROOSVLT,09/19,30276303428,22529186498
JKSN HT-ROOSVLT,10/19,31928123719,23745153254
JKSN HT-ROOSVLT,11/19,30716848054,22858237346
JKSN HT-ROOSVLT,12/19,29119989973,21676194314
JOURNAL SQUARE,12/18,575918749,573131121
JOURNAL SQUARE,01/19,1642185801,1641755098
JOURNAL SQUARE,02/19,1519205861,1522215266
JOURNAL SQUARE,03/19,1334113093,1575622263
JOURNAL SQUARE,04/19,942707541,723435528
JOURNAL SQUARE,05/19,987064484,568849273
JOURNAL SQUARE,06/19,257373157,161243925
JOURNAL SQUARE,07/19,155978904,165231610
JOURNAL SQUARE,08/19,262769374,269262927
JOURNAL SQUARE,09/19,365470947,365833036
JOURNAL SQUARE,10/19,477186869,445891264
JOURNAL SQUARE,11/19,473851595,433033558
JOURNAL SQUARE,12/19,437571616,382153293
JUNCTION BLVD,12/18,3511066593,4321039040
JUNCTION BLVD,01/19,11269731565,13810131071
JUNCTION BLVD,02/19,10036377116,12291429045
JUNCTION BLVD,03/19,11311292742,13825809864
JUNCTION BLVD,04/19,10941585655,13377161333
JUNCTION BLVD,05/19,11715883714,14283800791
JUNCTION BLVD,06/19,11095789540,13493889834
JUNCTION BLVD,07/19,11571333192,14033250666
JUNCTION BLVD,08/19,11597494985,14034091443
JUNCTION BLVD,09/19,11314498388,13671038638
JUNCTION BLVD,10/19,11770539159,14207328927
JUNCTION BLVD,11/19,11690285492,14073742567
JUNCTION BLVD,12/19,10436066465,12533055384
JUNIUS ST,12/18,859668864,569348933
JUNIUS ST,01/19,2671438781,1772584327
JUNIUS ST,02/19,2465128172,1640674626
JUNIUS ST,03/19,2677204619,1787375112
JUNIUS ST,04/19,2659444491,1781491162
JUNIUS ST,05/19,2772534652,1863548693
JUNIUS ST,06/19,2637154825,1778610678
JUNIUS ST,07/19,2837887199,1920426401
JUNIUS ST,08/19,2722383002,1839559110
JUNIUS ST,09/19,2667333586,1817452140
JUNIUS ST,10/19,2767764995,1892646420
JUNIUS ST,11/19,2719344731,1865992478
JUNIUS ST,12/19,2429655139,1672510305
KEW GARDENS,12/18,6485192549,5733503564
KEW GARDENS,01/19,20661644957,18355996447
KEW GARDENS,02/19,18277904062,16057729504
KEW GARDENS,03/19,20593449523,17792887706
KEW GARDENS,04/19,20428032840,17608372461
KEW GARDENS,05/19,20975608822,18213463454
KEW GARDENS,06/19,20186841712,17526548165
KEW GARDENS,07/19,20929707601,18163370146
KEW GARDENS,08/19,21604872537,18800889266
KEW GARDENS,09/19,21223632695,18380040965
KEW GARDENS,10/19,21550304221,18680561500
KEW GARDENS,11/19,20774798025,18079811166
KEW GARDENS,12/19,18746639919,16340524521
KINGS HWY,12/18,129709348533,124382479845
KINGS HWY,01/19,398977934541,384139559782
KINGS HWY,02/19,363337814719,348926823518
KINGS HWY,03/19,409708258029,391562492550
KINGS HWY,04/19,397688112222,385987234791
KINGS HWY,05/19,404461972735,390104212412
KINGS HWY,06/19,388095474848,372570315483
KINGS HWY,07/19,408321459529,394711402513
KINGS HWY,08/19,404303107392,387188280133
KINGS HWY,09/19,389318028784,374192563339
KINGS HWY,10/19,401721800617,385510028642
KINGS HWY,11/19,389688863666,374417738884
KINGS HWY,12/19,349422604516,335576605825
KINGSBRIDGE RD,12/18,48049320281,46436135423
KINGSBRIDGE RD,01/19,147265224924,142318475580
KINGSBRIDGE RD,02/19,132859822344,128366861002
KINGSBRIDGE RD,03/19,144526193290,139546797800
KINGSBRIDGE RD,04/19,159428550165,167132695101
KINGSBRIDGE RD,05/19,213025806066,208990903143
KINGSBRIDGE RD,06/19,215023026059,203778351130
KINGSBRIDGE RD,07/19,242208243484,244869553032
KINGSBRIDGE RD,08/19,285044767390,320366734880
KINGSBRIDGE RD,09/19,277795383945,312722448759
KINGSBRIDGE RD,10/19,285710954776,321170768618
KINGSBRIDGE RD,11/19,276780926158,310890578738
KINGSBRIDGE RD,12/19,250077914037,280582010759
KINGSTON AV,12/18,2040932706,1743426405
KINGSTON AV,01/19,6327429353,5404718710
KINGSTON AV,02/19,5816057676,4967693580
KINGSTON AV,03/19,6488915771,5541978441
KINGSTON AV,04/19,6201985461,5296957450
KINGSTON AV,05/19,6416840538,5480614474
KINGSTON AV,06/19,6245786512,5334836622
KINGSTON AV,07/19,6476208222,5531854434
KINGSTON AV,08/19,6567753267,5610508792
KINGSTON AV,09/19,6311412301,5391132745
KINGSTON AV,10/19,6546829926,5592261802
KINGSTON AV,11/19,6395181501,5462983917
KINGSTON AV,12/19,5743113140,4906290386
KINGSTON-THROOP,12/18,1421932644,1416412285
KINGSTON-THROOP,01/19,4449140172,4466356120
KINGSTON-THROOP,02/19,4053375732,4076940267
KINGSTON-THROOP,03/19,4485821884,4492230692
KINGSTON-THROOP,04/19,4383578620,4398215966
KINGSTON-THROOP,05/19,4275158782,4479389665
KINGSTON-THROOP,06/19,2618211789,3334840230
KINGSTON-THROOP,07/19,2336129012,2353308649
KINGSTON-THROOP,08/19,2319243586,2358976814
KINGSTON-THROOP,09/19,2297684230,2326766567
KINGSTON-THROOP,10/19,2390945814,2450584758
KINGSTON-THROOP,11/19,2357855522,2406000964
KINGSTON-THROOP,12/19,2132609902,2167037273
KNICKERBOCKER,12/18,676517447,621295651
KNICKERBOCKER,01/19,2108259283,1845319857
KNICKERBOCKER,02/19,1908601580,1755009213
KNICKERBOCKER,03/19,2114598155,1947531171
KNICKERBOCKER,04/19,2066129715,1904626104
KNICKERBOCKER,05/19,2157277513,1991377861
KNICKERBOCKER,06/19,2182316128,2017861003
KNICKERBOCKER,07/19,2206384513,2043207025
KNICKERBOCKER,08/19,2244156731,2081842420
KNICKERBOCKER,09/19,2161391370,2008294560
KNICKERBOCKER,10/19,2287512902,2128954431
KNICKERBOCKER,11/19,2239948362,2088589523
KNICKERBOCKER,12/19,2036780620,1902349107
KOSCIUSZKO ST,12/18,778257745,396515957
KOSCIUSZKO ST,01/19,2376320365,1208090189
KOSCIUSZKO ST,02/19,2229076057,1129043189
KOSCIUSZKO ST,03/19,2466848558,1244525100
KOSCIUSZKO ST,04/19,2440968229,1226537810
KOSCIUSZKO ST,05/19,2577790012,1290054386
KOSCIUSZKO ST,06/19,2482822599,1237647074
KOSCIUSZKO ST,07/19,2593975930,1288535872
KOSCIUSZKO ST,08/19,2622696695,1298594467
KOSCIUSZKO ST,09/19,2566113902,1266508652
KOSCIUSZKO ST,10/19,2696771418,1326236199
KOSCIUSZKO ST,11/19,2625357096,1286616306
KOSCIUSZKO ST,12/19,2371892386,1158985624
LACKAWANNA,12/18,148631932,252977615
LACKAWANNA,01/19,469567677,781495427
LACKAWANNA,02/19,450956447,747345123
LACKAWANNA,03/19,525513562,837134915
LACKAWANNA,04/19,500013571,766703317
LACKAWANNA,05/19,524960185,785469174
LACKAWANNA,06/19,208411821,302570676
LACKAWANNA,07/19,49610099,50605446
LACKAWANNA,08/19,99423524,101142432
LACKAWANNA,09/19,123126646,126901505
LACKAWANNA,10/19,162137570,171021538
LACKAWANNA,11/19,189420010,201487731
LACKAWANNA,12/19,201238846,214037795
LAFAYETTE AV,12/18,1364914857,689356036
LAFAYETTE AV,01/19,3789880599,1913151305
LAFAYETTE AV,02/19,3856031503,1944862203
LAFAYETTE AV,03/19,4287520534,2160053389
LAFAYETTE AV,04/19,4176152180,2099060517
LAFAYETTE AV,05/19,4343682217,2183773841
LAFAYETTE AV,06/19,4323770286,2171944172
LAFAYETTE AV,07/19,4417974200,2218286221
LAFAYETTE AV,08/19,291596194771,48882643374
LAFAYETTE AV,09/19,357938531342,59631656559
LAFAYETTE AV,10/19,367842008813,61292833740
LAFAYETTE AV,11/19,355989439098,59327993716
LAFAYETTE AV,12/19,320388048158,53396480698
LEXINGTON AV/53,12/18,164747731073,207075754094
LEXINGTON AV/53,01/19,507256835997,638131558321
LEXINGTON AV/53,02/19,454389482000,574606395116
LEXINGTON AV/53,03/19,502679862083,639990139719
LEXINGTON AV/53,04/19,483526368894,611830987903
LEXINGTON AV/53,05/19,503249229543,636371371422
LEXINGTON AV/53,06/19,489785416715,620909808078
LEXINGTON AV/53,07/19,533775412073,678333305481
LEXINGTON AV/53,08/19,505210796593,639607503900
LEXINGTON AV/53,09/19,486234376427,615563118070
LEXINGTON AV/53,10/19,531969307918,658233384063
LEXINGTON AV/53,11/19,488527746253,619088840647
LEXINGTON AV/53,12/19,437317985286,554433457022
LEXINGTON AV/63,12/18,107419228898,4730847335
LEXINGTON AV/63,01/19,332805247363,14501719294
LEXINGTON AV/63,02/19,304337235492,13373103619
LEXINGTON AV/63,03/19,331273301971,14635523014
LEXINGTON AV/63,04/19,322412780516,14324587837
LEXINGTON AV/63,05/19,331487114826,14829074454
LEXINGTON AV/63,06/19,322565263609,14468299124
LEXINGTON AV/63,07/19,337014336754,15219592843
LEXINGTON AV/63,08/19,333482886380,15112923422
LEXINGTON AV/63,09/19,322802764878,14696420528
LEXINGTON AV/63,10/19,333655637089,15273990452
LEXINGTON AV/63,11/19,328411047365,15166047428
LEXINGTON AV/63,12/19,288963855467,13366025686
LIBERTY AV,12/18,819334867,457748655
LIBERTY AV,01/19,2465986196,1377265574
LIBERTY AV,02/19,2264057372,1263037215
LIBERTY AV,03/19,2498232958,1394860056
LIBERTY AV,04/19,2424691112,1351394519
LIBERTY AV,05/19,2518937418,1403109217
LIBERTY AV,06/19,2450541985,1364506332
LIBERTY AV,07/19,2626435117,1462149672
LIBERTY AV,08/19,2556890624,1423316602
LIBERTY AV,09/19,2500632086,1391694393
LIBERTY AV,10/19,2751367043,1530685581
LIBERTY AV,11/19,2514962985,1398667567
LIBERTY AV,12/19,2274577687,1264624736
LIVONIA AV,12/18,826942007,488056665
LIVONIA AV,01/19,2572253138,1520289803
LIVONIA AV,02/19,2362461990,1398895262
LIVONIA AV,03/19,2488903998,1478365735
LIVONIA AV,04/19,2526445493,1501985155
LIVONIA AV,05/19,2623903824,1563427828
LIVONIA AV,06/19,2552721022,1524869883
LIVONIA AV,07/19,2651391273,1587565565
LIVONIA AV,08/19,2678547006,1607535974
LIVONIA AV,09/19,2191841487,1209916334
LIVONIA AV,10/19,1388414191,484061551
LIVONIA AV,11/19,1357824737,480661158
LIVONIA AV,12/19,1233409434,442225924
LONGWOOD AV,12/18,942744569,933755337
LONGWOOD AV,01/19,2928009702,2901029877
LONGWOOD AV,02/19,2656936835,2642497284
LONGWOOD AV,03/19,2960065690,2923561240
LONGWOOD AV,04/19,2892508705,2854768473
LONGWOOD AV,05/19,2994125989,2959412446
LONGWOOD AV,06/19,2923175975,2882140637
LONGWOOD AV,07/19,3023766728,2987776886
LONGWOOD AV,08/19,3060967045,3011636615
LONGWOOD AV,09/19,2966911930,2924797120
LONGWOOD AV,10/19,2987943374,2852733983
LONGWOOD AV,11/19,1991257601,782958095
LONGWOOD AV,12/19,1802570115,712251992
LORIMER ST,12/18,1477361976,580284470
LORIMER ST,01/19,4633021634,1822148164
LORIMER ST,02/19,4270243518,1682988757
LORIMER ST,03/19,4798326555,1892622695
LORIMER ST,04/19,4659462936,1847024329
LORIMER ST,05/19,4923271931,1951795345
LORIMER ST,06/19,4705039746,1879793475
LORIMER ST,07/19,4944459020,1986018739
LORIMER ST,08/19,4989870423,2010002900
LORIMER ST,09/19,4871346155,1967732239
LORIMER ST,10/19,5048153394,2047143717
LORIMER ST,11/19,4974658881,2020854943
LORIMER ST,12/19,4520805150,1841942187
MARBLE HILL-225,12/18,469869862,39712327
MARBLE HILL-225,01/19,1472461595,126611965
MARBLE HILL-225,02/19,1366977269,120373563
MARBLE HILL-225,03/19,1512795876,136557484
MARBLE HILL-225,04/19,1495265077,138494744
MARBLE HILL-225,05/19,1571919484,149040063
MARBLE HILL-225,06/19,1543677653,149556952
MARBLE HILL-225,07/19,1616616192,159564774
MARBLE HILL-225,08/19,1648677866,165789220
MARBLE HILL-225,09/19,1406687257,155706896
MARBLE HILL-225,10/19,1424639800,165579920
MARBLE HILL-225,11/19,1407950721,167048380
MARBLE HILL-225,12/19,1326406137,160148279
MARCY AV,12/18,8893107684,642697840
MARCY AV,01/19,28005029565,2023996856
MARCY AV,02/19,25603188731,1861615771
MARCY AV,03/19,28493124486,2088582421
MARCY AV,04/19,27693888889,1781591453
MARCY AV,05/19,28439952763,1400092134
MARCY AV,06/19,27367181559,1405017114
MARCY AV,07/19,28054039511,1493432989
MARCY AV,08/19,28129323813,1552932983
MARCY AV,09/19,27178422731,1560681659
MARCY AV,10/19,28272850186,1676623432
MARCY AV,11/19,28282521332,1705905919
MARCY AV,12/19,25352750344,1578487613
METROPOLITAN AV,12/18,12721320038,3144053507
METROPOLITAN AV,01/19,38440072069,9640717995
METROPOLITAN AV,02/19,35249949201,8785633520
METROPOLITAN AV,03/19,38140661904,9605971887
METROPOLITAN AV,04/19,37320308417,9404877546
METROPOLITAN AV,05/19,39455340139,10082114610
METROPOLITAN AV,06/19,37739800247,9495108398
METROPOLITAN AV,07/19,25140215828,9636960159
METROPOLITAN AV,08/19,9804938089,8680477472
METROPOLITAN AV,09/19,9487503754,8441647069
METROPOLITAN AV,10/19,30682998669,9154633743
METROPOLITAN AV,11/19,36912831483,8579526914
METROPOLITAN AV,12/19,33262411523,7742584934
METS-WILLETS PT,12/18,2843238037,711045124
METS-WILLETS PT,01/19,8820597059,2210301165
METS-WILLETS PT,02/19,80476030425,53638549570
METS-WILLETS PT,03/19,135929192108,92854893330
METS-WILLETS PT,04/19,133771172838,91388851349
METS-WILLETS PT,05/19,138206928138,94438869396
METS-WILLETS PT,06/19,130943402569,89504742102
METS-WILLETS PT,07/19,136117037279,93075773135
METS-WILLETS PT,08/19,160207760531,109413204615
METS-WILLETS PT,09/19,133306010356,91139920250
METS-WILLETS PT,10/19,139937843824,95696925228
METS-WILLETS PT,11/19,131886112684,90185607343
METS-WILLETS PT,12/19,118701236944,81167181643
MIDDLETOWN RD,12/18,606597332,428187379
MIDDLETOWN RD,01/19,2095359680,1480649412
MIDDLETOWN RD,02/19,1821680874,1289346398
MIDDLETOWN RD,03/19,2125605932,1507019328
MIDDLETOWN RD,04/19,2078974781,1476534776
MIDDLETOWN RD,05/19,2146076275,1526706438
MIDDLETOWN RD,06/19,2075416827,1478885204
MIDDLETOWN RD,07/19,2165435045,1545339353
MIDDLETOWN RD,08/19,2151397221,1537666783
MIDDLETOWN RD,09/19,2101954501,1504563996
MIDDLETOWN RD,10/19,2182028188,1564379297
MIDDLETOWN RD,11/19,2121254998,1523340578
MIDDLETOWN RD,12/19,1916819392,1378483862
MONTROSE AV,12/18,8960724935,617835949
MONTROSE AV,01/19,28373237766,1968287783
MONTROSE AV,02/19,25019026560,1748754742
MONTROSE AV,03/19,27111888492,1914349407
MONTROSE AV,04/19,26548853361,1884221983
MONTROSE AV,05/19,27909697876,1997695687
MONTROSE AV,06/19,26463139572,1909490797
MONTROSE AV,07/19,27971796408,2034537469
MONTROSE AV,08/19,27554417759,2018049729
MONTROSE AV,09/19,26686016735,1961310786
MONTROSE AV,10/19,27612531512,2052465482
MONTROSE AV,11/19,26901812644,2015076232
MONTROSE AV,12/19,24103199053,1817623724
MORGAN AV,12/18,536807226,199155569
MORGAN AV,01/19,1686544187,629417605
MORGAN AV,02/19,1550794166,582788737
MORGAN AV,03/19,1267886578,514192496
MORGAN AV,04/19,1121804058,471127400
MORGAN AV,05/19,1233778519,521882850
MORGAN AV,06/19,1223606792,521503917
MORGAN AV,07/19,1364832593,585800310
MORGAN AV,08/19,1273636092,552778603
MORGAN AV,09/19,1242278673,543362843
MORGAN AV,10/19,1459065897,642104591
MORGAN AV,11/19,1335964243,591539187
MORGAN AV,12/19,1223024008,544464438
MORISN AV/SNDVW,12/18,397188192,369587934
MORISN AV/SNDVW,01/19,1250097383,1162131163
MORISN AV/SNDVW,02/19,1155210690,1072211311
MORISN AV/SNDVW,03/19,1308907948,1213312080
MORISN AV/SNDVW,04/19,1304766829,1207797408
MORISN AV/SNDVW,05/19,1371788852,1268155339
MORISN AV/SNDVW,06/19,1356908528,1253443645
MORISN AV/SNDVW,07/19,1439500501,1329663191
MORISN AV/SNDVW,08/19,1429086294,1318158820
MORISN AV/SNDVW,09/19,1442971041,1333849674
MORISN AV/SNDVW,10/19,1534069281,1416445031
MORISN AV/SNDVW,11/19,1516752127,1399918632
MORISN AV/SNDVW,12/19,1381515801,1272401686
MORRIS PARK,12/18,511299841,345522763
MORRIS PARK,01/19,1591716713,1077801067
MORRIS PARK,02/19,1447206668,982725456
MORRIS PARK,03/19,1604500584,1092768244
MORRIS PARK,04/19,1555160756,1062710999
MORRIS PARK,05/19,1637207010,1122305457
MORRIS PARK,06/19,1595959081,1097448247
MORRIS PARK,07/19,1695287759,1168426694
MORRIS PARK,08/19,1670076166,1153473507
MORRIS PARK,09/19,1626340642,1125946174
MORRIS PARK,10/19,1692219395,1175477232
MORRIS PARK,11/19,1649401812,1149423400
MORRIS PARK,12/19,1493279114,1043314316
MOSHOLU PKWY,12/18,1678313025,874809362
MOSHOLU PKWY,01/19,5226379105,2719572549
MOSHOLU PKWY,02/19,4753489966,2467141507
MOSHOLU PKWY,03/19,5357998221,2774133231
MOSHOLU PKWY,04/19,5187264917,2672660206
MOSHOLU PKWY,05/19,5351853549,2756672518
MOSHOLU PKWY,06/19,75885426578,13255214112
MOSHOLU PKWY,07/19,90817565666,15474782826
MOSHOLU PKWY,08/19,89414220910,15242693577
MOSHOLU PKWY,09/19,86556989164,14756378321
MOSHOLU PKWY,10/19,89017129051,15193368452
MOSHOLU PKWY,11/19,20328508835,7128409317
MOSHOLU PKWY,12/19,7334052754,5156380490
MT EDEN AV,12/18,713008080,514852080
MT EDEN AV,01/19,2188645373,1580066063
MT EDEN AV,02/19,1983876471,1431407979
MT EDEN AV,03/19,2207230482,1591543779
MT EDEN AV,04/19,2183891995,1573630590
MT EDEN AV,05/19,2281935960,1642794879
MT EDEN AV,06/19,2234057776,1609234844
MT EDEN AV,07/19,2316206225,1668749039
MT EDEN AV,08/19,2351053333,1690417167
MT EDEN AV,09/19,2303692309,1654210457
MT EDEN AV,10/19,2400239330,1720428938
MT EDEN AV,11/19,2188346328,1552626405
MT EDEN AV,12/19,1974655500,1399642502
MYRTLE AV,12/18,2434753477,1995399353
MYRTLE AV,01/19,7786203221,6372099941
MYRTLE AV,02/19,6980709663,5700733207
MYRTLE AV,03/19,7820322266,6372819474
MYRTLE AV,04/19,7591063787,6171491891
MYRTLE AV,05/19,7860199236,6378129546
MYRTLE AV,06/19,7752323593,6279503922
MYRTLE AV,07/19,8023534658,6489180044
MYRTLE AV,08/19,7967569927,6412665145
MYRTLE AV,09/19,7799089027,6289592545
MYRTLE AV,10/19,8255250315,6645334360
MYRTLE AV,11/19,8026742800,6426577575
MYRTLE AV,12/19,7168324461,5738235272
MYRTLE-WILLOUGH,12/18,1519548270,943772826
MYRTLE-WILLOUGH,01/19,4727218251,2935244755
MYRTLE-WILLOUGH,02/19,4294231444,2664670943
MYRTLE-WILLOUGH,03/19,4815760515,2973868286
MYRTLE-WILLOUGH,04/19,4664316813,2894644953
MYRTLE-WILLOUGH,05/19,4863573337,3020498524
MYRTLE-WILLOUGH,06/19,4725846630,2927534510
MYRTLE-WILLOUGH,07/19,4895506442,3026695546
MYRTLE-WILLOUGH,08/19,4922848968,3042103746
MYRTLE-WILLOUGH,09/19,4791598337,2959240417
MYRTLE-WILLOUGH,10/19,4982234769,3074678247
MYRTLE-WILLOUGH,11/19,4851600552,2991787569
MYRTLE-WILLOUGH,12/19,4390422048,2705689290
MYRTLE-WYCKOFF,12/18,103189963493,35704337884
MYRTLE-WYCKOFF,01/19,318229225386,110144108237
MYRTLE-WYCKOFF,02/19,290770542427,100650167562
MYRTLE-WYCKOFF,03/19,318387782217,110229969306
MYRTLE-WYCKOFF,04/19,311603344974,107905218743
MYRTLE-WYCKOFF,05/19,320383494337,111004716126
MYRTLE-WYCKOFF,06/19,310093495774,107440449764
MYRTLE-WYCKOFF,07/19,323964583208,112271946807
MYRTLE-WYCKOFF,08/19,323975814930,112266065325
MYRTLE-WYCKOFF,09/19,310323506952,107584217312
MYRTLE-WYCKOFF,10/19,320761556829,111228610020
MYRTLE-WYCKOFF,11/19,312232763715,108298922305
MYRTLE-WYCKOFF,12/19,279558567526,96999277305
NASSAU AV,12/18,850502970,608216106
NASSAU AV,01/19,2657430671,1919151242
NASSAU AV,02/19,2021618345,1579573292
NASSAU AV,03/19,2262256564,1778524425
NASSAU AV,04/19,2341504922,1849523207
NASSAU AV,05/19,2376332702,1887330985
NASSAU AV,06/19,2349936062,1877444437
NASSAU AV,07/19,2501457303,2009527908
NASSAU AV,08/19,2511136713,2028032928
NASSAU AV,09/19,2472081393,2012710046
NASSAU AV,10/19,2644243494,2187724154
NASSAU AV,11/19,2789456077,2098203341
NASSAU AV,12/19,2269663524,1897370346
NECK RD,12/18,10771325411,1101608861
NECK RD,01/19,34302144507,3511045609
NECK RD,02/19,30190059208,3094056128
NECK RD,03/19,33265892628,3413431858
NECK RD,04/19,32388873565,3328156894
NECK RD,05/19,33490694177,3446382532
NECK RD,06/19,32611902976,3360819005
NECK RD,07/19,33353869101,3442150329
NECK RD,08/19,28636848324,2218736589
NECK RD,09/19,20143472374,318519158
NECK RD,10/19,21179645248,342470491
NECK RD,11/19,20182375894,303667937
NECK RD,12/19,17938347882,256823030
NEPTUNE AV,12/18,480947098,188899796
NEPTUNE AV,01/19,1470697006,577495845
NEPTUNE AV,02/19,1342198114,526831478
NEPTUNE AV,03/19,1475202931,578856272
NEPTUNE AV,04/19,1497792747,587591672
NEPTUNE AV,05/19,1504554902,590121620
NEPTUNE AV,06/19,1455177448,570740272
NEPTUNE AV,07/19,1510339627,592290430
NEPTUNE AV,08/19,1516751556,594723371
NEPTUNE AV,09/19,1474252803,578067760
NEPTUNE AV,10/19,1538910315,603457903
NEPTUNE AV,11/19,1481887110,581158593
NEPTUNE AV,12/19,1345730387,527864699
NEREID AV,12/18,848441054,342225362
NEREID AV,01/19,2613280813,1045774536
NEREID AV,02/19,2383993233,961689700
NEREID AV,03/19,2656598014,1071661586
NEREID AV,04/19,2601370576,1049429880
NEREID AV,05/19,2689961213,1085639513
NEREID AV,06/19,2632528309,1063191435
NEREID AV,07/19,2735956578,1105504846
NEREID AV,08/19,2722225363,1100408086
NEREID AV,09/19,2677273638,1082779453
NEREID AV,10/19,2781805204,1125374839
NEREID AV,11/19,2708299158,1095938245
NEREID AV,12/19,2450395386,991804836
NEVINS ST,12/18,1585165286,1753428448
NEVINS ST,01/19,4949535532,5495979108
NEVINS ST,02/19,4478101928,4960023237
NEVINS ST,03/19,4932162465,5459988650
NEVINS ST,04/19,4925752043,5446959115
NEVINS ST,05/19,5301925400,5875804495
NEVINS ST,06/19,4993981740,5505698145
NEVINS ST,07/19,5095613133,5648319254
NEVINS ST,08/19,5262277109,5795816270
NEVINS ST,09/19,5146273434,5659319501
NEVINS ST,10/19,5357675051,5889059765
NEVINS ST,11/19,5231360728,5745626637
NEVINS ST,12/19,4753720535,5217754005
NEW LOTS,12/18,1000994376,1279785696
NEW LOTS,01/19,2619776397,3350525352
NEW LOTS,02/19,2833234680,3614359476
NEW LOTS,03/19,3173525655,4042558604
NEW LOTS,04/19,2766570743,3519349020
NEW LOTS,05/19,3214289916,4084016416
NEW LOTS,06/19,3131242281,3974377776
NEW LOTS,07/19,3237358041,4105321024
NEW LOTS,08/19,2427149031,2475892858
NEW LOTS,09/19,2206484005,2083742541
NEW LOTS,10/19,2287909192,2163474023
NEW LOTS,11/19,2233874393,2115231169
NEW LOTS,12/19,2026253400,1920807628
NEW LOTS AV,12/18,2244409439,1507085126
NEW LOTS AV,01/19,6960288601,4673132570
NEW LOTS AV,02/19,6361400517,4287085452
NEW LOTS AV,03/19,7065788291,4772427328
NEW LOTS AV,04/19,7094703549,4803272941
NEW LOTS AV,05/19,7161023313,4859186016
NEW LOTS AV,06/19,6882709144,4680844737
NEW LOTS AV,07/19,7174591696,4889795617
NEW LOTS AV,08/19,7140305203,4885182890
NEW LOTS AV,09/19,6958542445,4764078327
NEW LOTS AV,10/19,7218457569,4953017290
NEW LOTS AV,11/19,7051048510,4848693023
NEW LOTS AV,12/19,6332643094,4363448918
NEW UTRECHT AV,12/18,307027097,198129068
NEW UTRECHT AV,01/19,954468897,614202880
NEW UTRECHT AV,02/19,803700096,530164164
NEW UTRECHT AV,03/19,1049251616,659830524
NEW UTRECHT AV,04/19,905449259,606113886
NEW UTRECHT AV,05/19,857243556,618528488
NEW UTRECHT AV,06/19,920431835,716517334
NEW UTRECHT AV,07/19,2615801692,3053406880
NEW UTRECHT AV,08/19,2885649417,3360157246
NEW UTRECHT AV,09/19,2892715682,3361591325
NEW UTRECHT AV,10/19,2964502346,3432446228
NEW UTRECHT AV,11/19,2881429152,3325448581
NEW UTRECHT AV,12/19,2613803645,3008121755
NEWARK BM BW,12/18,185821506,20088879
NEWARK BM BW,01/19,633457841,65297466
NEWARK BM BW,02/19,608797057,63131679
NEWARK BM BW,03/19,631611521,68085784
NEWARK BM BW,04/19,658463782,67619864
NEWARK BM BW,05/19,593575430,63943758
NEWARK BM BW,06/19,123777878,12103638
NEWARK BM BW,07/19,76019940,3786530
NEWARK BM BW,08/19,140386699,6900673
NEWARK BM BW,09/19,195853283,10591409
NEWARK BM BW,10/19,270292256,14149569
NEWARK BM BW,11/19,320392616,18376397
NEWARK BM BW,12/19,320698376,18655790
NEWARK C,12/18,121887090,8247508
NEWARK C,01/19,377395723,27070098
NEWARK C,02/19,348760187,27786422
NEWARK C,03/19,412268693,32541714
NEWARK C,04/19,426437011,32353546
NEWARK C,05/19,426116447,31325599
NEWARK C,06/19,96684240,6930939
NEWARK C,07/19,47254776,3532617
NEWARK C,08/19,77046755,4218401
NEWARK C,09/19,103013787,6732899
NEWARK C,10/19,138564875,12979998
NEWARK C,11/19,155032783,14860899
NEWARK C,12/19,156934982,16028242
NEWARK HM HE,12/18,29736766,444574741
NEWARK HM HE,01/19,90669447,1419118702
NEWARK HM HE,02/19,79475373,1332576090
NEWARK HM HE,03/19,89984624,1542853335
NEWARK HM HE,04/19,93544336,1584949169
NEWARK HM HE,05/19,95772259,1559873541
NEWARK HM HE,06/19,15943937,249312234
NEWARK HM HE,07/19,3407139,106453952
NEWARK HM HE,08/19,4255999,187062145
NEWARK HM HE,09/19,4508183,200239890
NEWARK HM HE,10/19,6300077,288457675
NEWARK HM HE,11/19,11164498,309664069
NEWARK HM HE,12/19,11056217,278969825
NEWARK HW BMEBE,12/18,151804089,339005043
NEWARK HW BMEBE,01/19,472552757,1068267438
NEWARK HW BMEBE,02/19,438958278,995462778
NEWARK HW BMEBE,03/19,495465747,1131458404
NEWARK HW BMEBE,04/19,489885242,1101105907
NEWARK HW BMEBE,05/19,476917860,729009931
NEWARK HW BMEBE,06/19,83090961,16745137
NEWARK HW BMEBE,07/19,23241387,46025828
NEWARK HW BMEBE,08/19,47554328,78328593
NEWARK HW BMEBE,09/19,68651038,104868089
NEWARK HW BMEBE,10/19,94605803,144137527
NEWARK HW BMEBE,11/19,106107725,173917540
NEWARK HW BMEBE,12/19,114544946,184306877
NEWKIRK AV,12/18,2737804683,1189134592
NEWKIRK AV,01/19,8507088491,3698389702
NEWKIRK AV,02/19,7714511626,3380620406
NEWKIRK AV,03/19,8592289891,3801381949
NEWKIRK AV,04/19,8559387115,3678769486
NEWKIRK AV,05/19,8692584489,3800470298
NEWKIRK AV,06/19,8404091416,3717683735
NEWKIRK AV,07/19,8760181301,3847672685
NEWKIRK AV,08/19,8745582433,3866869684
NEWKIRK AV,09/19,8447333145,3739934664
