STATION,DATE,ENTRIES,EXITS
176 St,02/19,118910.0,69996.0
176 St,03/19,148408.0,88556.0
176 St,04/19,144181.0,87520.0
176 St,05/19,155585.0,85834.0
176 St,06/19,145349.0,84633.0
176 St,07/19,143531.0,85412.0
176 St,08/19,140066.0,85783.0
176 St,09/19,149400.0,89580.0
176 St,10/19,161278.0,94057.0
176 St,11/19,149786.0,84749.0
176 St,12/19,139949.0,80950.0
18 Av,01/20,381602.0,228437.0
18 Av,02/20,369567.0,217550.0
18 Av,03/20,228075.0,139086.0
18 Av,04/20,44273.0,34056.0
18 Av,05/20,60590.0,44796.0
18 Av,06/20,95308.0,67430.0
18 Av,07/20,123747.0,86031.0
18 Av,08/20,124866.0,89513.0
18 Av,09/20,156731.0,111561.0
18 Av,10/20,167379.0,116602.0
18 Av,11/20,157445.0,111146.0
18 Av,12/20,127152.0,99847.0
18 Av,01/19,331102.0,141598.0
18 Av,02/19,300579.0,128436.0
18 Av,03/19,329942.0,133717.0
18 Av,04/19,325362.0,142826.0
18 Av,05/19,360727.0,162684.0
18 Av,06/19,346382.0,170012.0
18 Av,07/19,363516.0,211383.0
18 Av,08/19,362789.0,215690.0
18 Av,09/19,386891.0,239027.0
18 Av,10/19,399428.0,254746.0
18 Av,11/19,385027.0,227387.0
18 Av,12/19,391541.0,232674.0
18 St,01/20,208517.0,138932.0
18 St,02/20,192715.0,132160.0
18 St,03/20,90682.0,66771.0
18 St,04/20,6249.0,7532.0
18 St,05/20,7892.0,8505.0
18 St,06/20,16042.0,15297.0
18 St,07/20,27737.0,25757.0
18 St,08/20,31095.0,29091.0
18 St,09/20,39710.0,35926.0
18 St,10/20,47131.0,43899.0
18 St,11/20,40543.0,37013.0
18 St,12/20,33899.0,32041.0
18 St,01/19,225172.0,143267.0
18 St,02/19,208396.0,129083.0
18 St,03/19,235828.0,144187.0
18 St,04/19,232580.0,142951.0
18 St,05/19,233827.0,140559.0
18 St,06/19,221083.0,136452.0
18 St,07/19,207521.0,129837.0
18 St,08/19,190063.0,118347.0
18 St,09/19,218045.0,134313.0
18 St,10/19,246798.0,155265.0
18 St,11/19,225747.0,142892.0
18 St,12/19,213206.0,138494.0
181 St,01/20,529331.0,515365.0
181 St,02/20,542577.0,523192.0
181 St,03/20,359401.0,374918.0
181 St,04/20,67339.0,102589.0
181 St,05/20,86185.0,126021.0
181 St,06/20,127645.0,183408.0
181 St,07/20,167592.0,237446.0
181 St,08/20,181612.0,257301.0
181 St,09/20,237748.0,319574.0
181 St,10/20,265071.0,352727.0
181 St,11/20,229990.0,316868.0
181 St,12/20,97216.0,123069.0
181 St,01/19,597915.0,555979.0
181 St,02/19,569170.0,522583.0
181 St,03/19,629687.0,596892.0
181 St,04/19,593570.0,551095.0
181 St,05/19,628069.0,583386.0
181 St,06/19,556400.0,507769.0
181 St,07/19,544983.0,508828.0
181 St,08/19,538893.0,520996.0
181 St,09/19,557917.0,545831.0
181 St,10/19,618863.0,599583.0
181 St,11/19,581232.0,582884.0
181 St,12/19,562825.0,553195.0
182-183 Sts,01/20,131811.0,60672.0
182-183 Sts,02/20,127397.0,59151.0
182-183 Sts,03/20,89027.0,44189.0
182-183 Sts,04/20,25397.0,18677.0
182-183 Sts,05/20,31478.0,23772.0
182-183 Sts,06/20,39246.0,26404.0
182-183 Sts,07/20,43929.0,29487.0
182-183 Sts,08/20,44417.0,31282.0
182-183 Sts,09/20,52380.0,32387.0
182-183 Sts,10/20,57824.0,35265.0
182-183 Sts,11/20,53334.0,32564.0
182-183 Sts,12/20,44088.0,27918.0
182-183 Sts,01/19,126887.0,50007.0
182-183 Sts,02/19,117669.0,44278.0
182-183 Sts,03/19,133208.0,50050.0
182-183 Sts,04/19,127871.0,49205.0
182-183 Sts,05/19,132397.0,47869.0
182-183 Sts,06/19,123005.0,44011.0
182-183 Sts,07/19,121472.0,46051.0
182-183 Sts,08/19,120523.0,49466.0
182-183 Sts,09/19,126799.0,45346.0
182-183 Sts,10/19,139509.0,55837.0
182-183 Sts,11/19,129381.0,57454.0
182-183 Sts,12/19,130284.0,54646.0
183 St,01/20,148216.0,85196.0
183 St,02/20,135641.0,84331.0
183 St,03/20,103257.0,66041.0
183 St,04/20,34043.0,26890.0
183 St,05/20,42760.0,32504.0
183 St,06/20,52262.0,39226.0
183 St,07/20,58000.0,44946.0
183 St,08/20,57395.0,44859.0
183 St,09/20,67116.0,51219.0
183 St,10/20,75984.0,55871.0
183 St,11/20,73407.0,52618.0
183 St,12/20,58331.0,41753.0
183 St,01/19,146292.0,81549.0
183 St,02/19,134188.0,74789.0
183 St,03/19,151750.0,79478.0
183 St,04/19,151389.0,81548.0
183 St,05/19,155068.0,92176.0
183 St,06/19,148739.0,86626.0
183 St,07/19,143248.0,83713.0
183 St,08/19,144359.0,84733.0
183 St,09/19,154408.0,90657.0
183 St,10/19,165256.0,96261.0
183 St,11/19,152379.0,87823.0
183 St,12/19,145714.0,80383.0
190 St,01/20,134309.0,51190.0
190 St,02/20,133793.0,47950.0
190 St,03/20,71959.0,31203.0
190 St,04/20,9280.0,5790.0
190 St,05/20,9819.0,6046.0
190 St,06/20,18890.0,11872.0
190 St,07/20,28140.0,17352.0
190 St,08/20,29161.0,16943.0
190 St,09/20,27031.0,7595.0
190 St,10/20,29146.0,5837.0
190 St,11/20,26100.0,4952.0
190 St,12/20,18896.0,3347.0
190 St,01/19,117686.0,34939.0
190 St,02/19,109393.0,32629.0
190 St,03/19,125163.0,38296.0
190 St,04/19,128327.0,39220.0
190 St,05/19,137572.0,42233.0
190 St,06/19,128087.0,39450.0
190 St,07/19,125567.0,38309.0
190 St,08/19,131476.0,51000.0
190 St,09/19,144306.0,57092.0
190 St,10/19,139125.0,54058.0
190 St,11/19,129740.0,49450.0
190 St,12/19,124841.0,48009.0
191 St,01/20,179965.0,202094.0
191 St,02/20,31511.0,41792.0
191 St,03/20,23201.0,29835.0
191 St,04/20,4826.0,7221.0
191 St,05/20,7518.0,10999.0
191 St,06/20,9978.0,14668.0
191 St,07/20,15133.0,18862.0
191 St,08/20,12723.0,18973.0
191 St,09/20,17179.0,23764.0
191 St,10/20,20123.0,26728.0
191 St,11/20,23972.0,31959.0
191 St,12/20,70384.0,110022.0
191 St,01/19,204410.0,229798.0
191 St,02/19,191536.0,213795.0
191 St,03/19,217249.0,245147.0
191 St,04/19,189391.0,216823.0
191 St,05/19,206721.0,237446.0
191 St,06/19,162625.0,176423.0
191 St,07/19,170488.0,187557.0
191 St,08/19,178035.0,198105.0
191 St,09/19,191897.0,220163.0
191 St,10/19,218248.0,251278.0
191 St,11/19,207134.0,240683.0
191 St,12/19,202752.0,232561.0
2 Av,01/20,445179.0,450513.0
2 Av,02/20,445287.0,454238.0
2 Av,03/20,224204.0,237456.0
2 Av,04/20,26719.0,43854.0
2 Av,05/20,34713.0,51013.0
2 Av,06/20,56882.0,74275.0
2 Av,07/20,84001.0,107259.0
2 Av,08/20,90131.0,116826.0
2 Av,09/20,97399.0,126118.0
2 Av,10/20,113040.0,150784.0
2 Av,11/20,99810.0,133752.0
2 Av,12/20,79722.0,110329.0
2 Av,01/19,436334.0,436288.0
2 Av,02/19,426162.0,431774.0
2 Av,03/19,485807.0,499010.0
2 Av,04/19,435609.0,429978.0
2 Av,05/19,500954.0,491505.0
2 Av,06/19,495244.0,475771.0
2 Av,07/19,470390.0,464583.0
2 Av,08/19,460905.0,456102.0
2 Av,09/19,473884.0,464144.0
2 Av,10/19,494491.0,493178.0
2 Av,11/19,458362.0,448134.0
2 Av,12/19,487754.0,462168.0
20 Av,01/20,238512.0,134910.0
20 Av,02/20,222102.0,124700.0
20 Av,03/20,132221.0,75994.0
20 Av,04/20,22346.0,13574.0
20 Av,05/20,31656.0,19493.0
20 Av,06/20,52913.0,32108.0
20 Av,07/20,71435.0,42678.0
20 Av,08/20,74740.0,46333.0
20 Av,09/20,90237.0,54720.0
20 Av,10/20,94268.0,54426.0
20 Av,11/20,90507.0,53752.0
20 Av,12/20,72224.0,44904.0
20 Av,01/19,225113.0,58604.0
20 Av,02/19,199851.0,53397.0
20 Av,03/19,235752.0,59971.0
20 Av,04/19,215126.0,54736.0
20 Av,05/19,245096.0,64755.0
20 Av,06/19,217700.0,85156.0
20 Av,07/19,224912.0,112914.0
20 Av,08/19,219063.0,110063.0
20 Av,09/19,242732.0,137949.0
20 Av,10/19,250312.0,146371.0
20 Av,11/19,236770.0,133768.0
20 Av,12/19,233601.0,132223.0
207 St,01/20,142196.0,66698.0
207 St,02/20,122467.0,54611.0
207 St,03/20,97415.0,67282.0
207 St,04/20,27424.0,24947.0
207 St,05/20,38851.0,31246.0
207 St,06/20,47143.0,38673.0
207 St,07/20,49097.0,37527.0
207 St,08/20,54803.0,39089.0
207 St,09/20,75366.0,46582.0
207 St,10/20,85162.0,49248.0
207 St,11/20,78791.0,44806.0
207 St,12/20,61247.0,34350.0
207 St,01/19,161423.0,78570.0
207 St,02/19,154130.0,76870.0
207 St,03/19,168308.0,84844.0
207 St,04/19,156969.0,85322.0
207 St,05/19,168087.0,91423.0
207 St,06/19,134259.0,69649.0
207 St,07/19,144303.0,78485.0
207 St,08/19,154956.0,81656.0
207 St,09/19,157369.0,81080.0
207 St,10/19,182127.0,89674.0
207 St,11/19,169208.0,84183.0
207 St,12/19,160431.0,78766.0
21 St,01/20,47941.0,51459.0
21 St,02/20,43856.0,47343.0
21 St,03/20,25782.0,28878.0
21 St,04/20,5365.0,7531.0
21 St,05/20,6622.0,8905.0
21 St,06/20,9882.0,13396.0
21 St,07/20,13229.0,17111.0
21 St,08/20,14603.0,19068.0
21 St,09/20,17209.0,21844.0
21 St,10/20,19650.0,24666.0
21 St,11/20,16744.0,22789.0
21 St,12/20,13285.0,18568.0
21 St,01/19,47581.0,49929.0
21 St,02/19,42639.0,45118.0
21 St,03/19,40785.0,42916.0
21 St,04/19,37072.0,39866.0
21 St,05/19,46947.0,50887.0
21 St,06/19,45309.0,51026.0
21 St,07/19,47658.0,53664.0
21 St,08/19,49392.0,56237.0
21 St,09/19,50157.0,56134.0
21 St,10/19,48605.0,53633.0
21 St,11/19,44560.0,49506.0
21 St,12/19,43007.0,46882.0
21 St - Queensbridge,01/20,262675.0,200234.0
21 St - Queensbridge,02/20,264048.0,188145.0
21 St - Queensbridge,03/20,159465.0,121646.0
21 St - Queensbridge,04/20,34750.0,38508.0
21 St - Queensbridge,05/20,45228.0,52644.0
21 St - Queensbridge,06/20,62962.0,70819.0
21 St - Queensbridge,07/20,78541.0,87673.0
21 St - Queensbridge,08/20,77984.0,87055.0
21 St - Queensbridge,09/20,91348.0,92479.0
21 St - Queensbridge,10/20,101819.0,102356.0
21 St - Queensbridge,11/20,92435.0,94191.0
21 St - Queensbridge,12/20,74280.0,77703.0
21 St - Queensbridge,01/19,243004.0,165534.0
21 St - Queensbridge,02/19,248940.0,163757.0
21 St - Queensbridge,03/19,302273.0,195802.0
21 St - Queensbridge,04/19,302868.0,190158.0
21 St - Queensbridge,05/19,314791.0,202452.0
21 St - Queensbridge,06/19,302479.0,199693.0
21 St - Queensbridge,07/19,298006.0,209264.0
21 St - Queensbridge,08/19,280286.0,204708.0
21 St - Queensbridge,09/19,292152.0,199895.0
21 St - Queensbridge,10/19,348224.0,240973.0
21 St - Queensbridge,11/19,302990.0,206312.0
21 St - Queensbridge,12/19,304704.0,204874.0
215 St,01/20,42226.0,20212.0
215 St,02/20,40583.0,25161.0
215 St,03/20,25978.0,11955.0
215 St,04/20,6037.0,3650.0
215 St,05/20,8159.0,4401.0
215 St,06/20,10409.0,5947.0
215 St,07/20,11862.0,7059.0
215 St,08/20,9945.0,5868.0
215 St,09/20,15976.0,8937.0
215 St,10/20,18104.0,9894.0
215 St,11/20,15811.0,8219.0
215 St,12/20,12368.0,6679.0
215 St,01/19,48095.0,18230.0
215 St,02/19,44142.0,14820.0
215 St,03/19,47857.0,20199.0
215 St,04/19,45142.0,18712.0
215 St,05/19,47857.0,19846.0
215 St,06/19,40954.0,18474.0
215 St,07/19,41005.0,20833.0
215 St,08/19,43469.0,21190.0
215 St,09/19,47159.0,21143.0
215 St,10/19,57630.0,23646.0
215 St,11/19,49876.0,20589.0
215 St,12/19,45396.0,18667.0
219 St,01/20,82828.0,47652.0
219 St,02/20,77620.0,43790.0
219 St,03/20,56150.0,33567.0
219 St,04/20,16116.0,13739.0
219 St,05/20,18928.0,16064.0
219 St,06/20,23424.0,18642.0
219 St,07/20,19745.0,16698.0
219 St,08/20,25510.0,21867.0
219 St,09/20,33177.0,24650.0
219 St,10/20,36556.0,25871.0
219 St,11/20,26792.0,19373.0
219 St,12/20,26074.0,19174.0
219 St,01/19,82736.0,45430.0
219 St,02/19,77846.0,41321.0
219 St,03/19,88576.0,46916.0
219 St,04/19,86064.0,44842.0
219 St,05/19,82489.0,47250.0
219 St,06/19,78430.0,42778.0
219 St,07/19,82347.0,43085.0
219 St,08/19,80784.0,41721.0
219 St,09/19,72561.0,37598.0
219 St,10/19,89360.0,47533.0
219 St,11/19,84358.0,44505.0
219 St,12/19,81809.0,47542.0
225 St,01/20,99922.0,58004.0
225 St,02/20,94801.0,54763.0
225 St,03/20,68825.0,42918.0
225 St,04/20,19740.0,17470.0
225 St,05/20,22270.0,21695.0
225 St,06/20,26979.0,25745.0
225 St,07/20,23022.0,22085.0
225 St,08/20,30164.0,28978.0
225 St,09/20,40239.0,32524.0
225 St,10/20,44651.0,34202.0
225 St,11/20,34186.0,26855.0
225 St,12/20,33300.0,26626.0
225 St,01/19,101736.0,55323.0
225 St,02/19,95253.0,50932.0
225 St,03/19,108618.0,57984.0
225 St,04/19,106347.0,55004.0
225 St,05/19,106523.0,59916.0
225 St,06/19,98397.0,53495.0
225 St,07/19,99702.0,55200.0
225 St,08/19,97536.0,54374.0
225 St,09/19,88250.0,47662.0
225 St,10/19,104734.0,57726.0
225 St,11/19,101984.0,55974.0
225 St,12/19,98028.0,55377.0
23 St,01/20,3123341.0,2571040.0
23 St,02/20,3048560.0,2470732.0
23 St,03/20,1490476.0,1257056.0
23 St,04/20,153553.0,180075.0
23 St,05/20,198209.0,223111.0
23 St,06/20,337745.0,367176.0
23 St,07/20,483884.0,500747.0
23 St,08/20,524676.0,549699.0
23 St,09/20,634839.0,647728.0
23 St,10/20,725022.0,740474.0
23 St,11/20,642000.0,671725.0
23 St,12/20,527771.0,558417.0
23 St,01/19,3066825.0,2383093.0
23 St,02/19,3009217.0,2276319.0
23 St,03/19,3310668.0,2505456.0
23 St,04/19,3312343.0,2484995.0
23 St,05/19,3337768.0,2456016.0
23 St,06/19,3201581.0,2429187.0
23 St,07/19,3125673.0,2435793.0
23 St,08/19,3096808.0,2445889.0
23 St,09/19,3276647.0,2572426.0
23 St,10/19,3696477.0,2882235.0
23 St,11/19,3335321.0,2603517.0
23 St,12/19,3148860.0,2511186.0
231 St,01/20,226667.0,40100.0
231 St,02/20,207657.0,23217.0
231 St,03/20,138771.0,20153.0
231 St,04/20,29998.0,6213.0
231 St,05/20,39789.0,8073.0
231 St,06/20,57187.0,11385.0
231 St,07/20,71719.0,12144.0
231 St,08/20,74740.0,14617.0
231 St,09/20,95785.0,17118.0
231 St,10/20,107413.0,19634.0
231 St,11/20,95935.0,16572.0
231 St,12/20,77097.0,13211.0
231 St,01/19,255429.0,34269.0
231 St,02/19,237870.0,33020.0
231 St,03/19,262548.0,37358.0
231 St,04/19,244490.0,34878.0
231 St,05/19,261162.0,39219.0
231 St,06/19,215721.0,31245.0
231 St,07/19,222062.0,34748.0
231 St,08/19,231129.0,36494.0
231 St,09/19,242194.0,37315.0
231 St,10/19,270989.0,45891.0
231 St,11/19,252863.0,37359.0
231 St,12/19,248023.0,40646.0
233 St,01/20,122910.0,41694.0
233 St,02/20,118044.0,38654.0
233 St,03/20,83888.0,31207.0
233 St,04/20,24932.0,14729.0
233 St,05/20,29006.0,17131.0
233 St,06/20,36401.0,19555.0
233 St,07/20,33196.0,17212.0
233 St,08/20,42234.0,22507.0
233 St,09/20,54650.0,25743.0
233 St,10/20,60533.0,27418.0
233 St,11/20,47072.0,23365.0
233 St,12/20,45152.0,20326.0
233 St,01/19,120756.0,38432.0
233 St,02/19,112984.0,34254.0
233 St,03/19,128391.0,39788.0
233 St,04/19,125799.0,39170.0
233 St,05/19,126966.0,46814.0
233 St,06/19,117100.0,36141.0
233 St,07/19,123025.0,38693.0
233 St,08/19,122412.0,38779.0
233 St,09/19,106432.0,34776.0
233 St,10/19,131249.0,41342.0
233 St,11/19,122968.0,37556.0
233 St,12/19,119649.0,37318.0
238 St,01/20,101891.0,7718.0
238 St,02/20,96446.0,9367.0
238 St,03/20,63465.0,7139.0
238 St,04/20,14321.0,2585.0
238 St,05/20,18606.0,3450.0
238 St,06/20,25966.0,3945.0
238 St,07/20,32601.0,4455.0
238 St,08/20,34142.0,5048.0
238 St,09/20,43940.0,5772.0
238 St,10/20,48165.0,6359.0
238 St,11/20,43242.0,5612.0
238 St,12/20,34391.0,4534.0
238 St,01/19,77228.0,10676.0
238 St,02/19,90441.0,10662.0
238 St,03/19,102918.0,12227.0
238 St,04/19,101155.0,11550.0
238 St,05/19,109947.0,12638.0
238 St,06/19,91959.0,10119.0
238 St,07/19,96931.0,10718.0
238 St,08/19,103217.0,11624.0
238 St,09/19,108011.0,12368.0
238 St,10/19,122203.0,14893.0
238 St,11/19,113197.0,12857.0
238 St,12/19,110231.0,10664.0
25 Av,01/20,129694.0,29843.0
25 Av,02/20,121164.0,27714.0
25 Av,03/20,73876.0,17549.0
25 Av,04/20,11202.0,4436.0
25 Av,05/20,15209.0,5439.0
25 Av,06/20,25488.0,8615.0
25 Av,07/20,33969.0,11322.0
25 Av,08/20,36658.0,11855.0
25 Av,09/20,45795.0,13584.0
25 Av,10/20,48522.0,14445.0
25 Av,11/20,44427.0,13688.0
25 Av,12/20,36515.0,10520.0
25 Av,01/19,126205.0,30373.0
25 Av,02/19,115162.0,29275.0
25 Av,03/19,133530.0,32184.0
25 Av,04/19,120633.0,28829.0
25 Av,05/19,137542.0,32007.0
25 Av,06/19,119924.0,28823.0
25 Av,07/19,126208.0,31143.0
25 Av,08/19,127957.0,31429.0
25 Av,09/19,134341.0,29736.0
25 Av,10/19,141768.0,33307.0
25 Av,11/19,130338.0,30003.0
25 Av,12/19,125974.0,29887.0
25 St,01/20,99187.0,85420.0
25 St,02/20,92107.0,79110.0
25 St,03/20,58024.0,54723.0
25 St,04/20,13648.0,18486.0
25 St,05/20,16537.0,22659.0
25 St,06/20,24468.0,30994.0
25 St,07/20,30700.0,37898.0
25 St,08/20,32327.0,41008.0
25 St,09/20,38206.0,44078.0
25 St,10/20,36470.0,41624.0
25 St,11/20,37818.0,46451.0
25 St,12/20,30633.0,38789.0
25 St,01/19,95737.0,78430.0
25 St,02/19,88620.0,72548.0
25 St,03/19,98800.0,83597.0
25 St,04/19,96151.0,79425.0
25 St,05/19,100923.0,84543.0
25 St,06/19,96782.0,82107.0
25 St,07/19,91860.0,81259.0
25 St,08/19,95909.0,83498.0
25 St,09/19,99580.0,85095.0
25 St,10/19,109752.0,92507.0
25 St,11/19,99754.0,85665.0
25 St,12/19,97758.0,82995.0
28 St,01/20,1169069.0,1118864.0
28 St,02/20,1116093.0,1062476.0
28 St,03/20,561195.0,560948.0
28 St,04/20,64551.0,91472.0
28 St,05/20,81108.0,112419.0
28 St,06/20,135631.0,175064.0
28 St,07/20,189667.0,245725.0
28 St,08/20,194784.0,256960.0
28 St,09/20,241481.0,307975.0
28 St,10/20,279226.0,360554.0
28 St,11/20,247237.0,319856.0
28 St,12/20,203637.0,265925.0
28 St,01/19,938580.0,881478.0
28 St,02/19,1110141.0,1017027.0
28 St,03/19,1226351.0,1101737.0
28 St,04/19,1284122.0,1144180.0
28 St,05/19,1289338.0,1148644.0
28 St,06/19,1177551.0,1097841.0
28 St,07/19,1182589.0,1090701.0
28 St,08/19,1152468.0,1055008.0
28 St,09/19,1174654.0,1056054.0
28 St,10/19,1319844.0,1205550.0
28 St,11/19,1209833.0,1113154.0
28 St,12/19,1200088.0,1110352.0
3 Av,01/20,150699.0,151822.0
3 Av,02/20,143236.0,142504.0
3 Av,03/20,81298.0,79936.0
3 Av,04/20,14854.0,15328.0
3 Av,05/20,18164.0,19546.0
3 Av,06/20,29673.0,28804.0
3 Av,07/20,38621.0,39562.0
3 Av,08/20,44809.0,47468.0
3 Av,09/20,50455.0,54519.0
3 Av,10/20,57306.0,64953.0
3 Av,11/20,49669.0,57514.0
3 Av,12/20,38058.0,44318.0
3 Av,01/19,179560.0,182470.0
3 Av,02/19,117080.0,122654.0
3 Av,03/19,152637.0,157122.0
3 Av,04/19,166882.0,177148.0
3 Av,05/19,149538.0,159146.0
3 Av,06/19,135448.0,141223.0
3 Av,07/19,129295.0,136365.0
3 Av,08/19,123473.0,132651.0
3 Av,09/19,125830.0,135600.0
3 Av,10/19,149876.0,159458.0
3 Av,11/19,142088.0,147390.0
3 Av,12/19,143623.0,146592.0
3 Av - 138 St,01/20,218182.0,154594.0
3 Av - 138 St,02/20,208641.0,138232.0
3 Av - 138 St,03/20,147770.0,104941.0
3 Av - 138 St,04/20,41499.0,40162.0
3 Av - 138 St,05/20,53527.0,58790.0
3 Av - 138 St,06/20,63506.0,65147.0
3 Av - 138 St,07/20,75182.0,75352.0
3 Av - 138 St,08/20,73150.0,75345.0
3 Av - 138 St,09/20,85804.0,87094.0
3 Av - 138 St,10/20,92486.0,94944.0
3 Av - 138 St,11/20,90633.0,84791.0
3 Av - 138 St,12/20,71681.0,69163.0
3 Av - 138 St,01/19,210071.0,146028.0
3 Av - 138 St,02/19,193315.0,128139.0
3 Av - 138 St,03/19,218965.0,148203.0
3 Av - 138 St,04/19,219106.0,150894.0
3 Av - 138 St,05/19,242363.0,169810.0
3 Av - 138 St,06/19,208353.0,139638.0
3 Av - 138 St,07/19,199651.0,144236.0
3 Av - 138 St,08/19,206441.0,150110.0
3 Av - 138 St,09/19,203502.0,152828.0
3 Av - 138 St,10/19,224020.0,157062.0
3 Av - 138 St,11/19,211739.0,147211.0
3 Av - 138 St,12/19,205021.0,149426.0
3 Av - 149 St,01/20,568629.0,251559.0
3 Av - 149 St,02/20,540647.0,235689.0
3 Av - 149 St,03/20,375745.0,198207.0
3 Av - 149 St,04/20,91171.0,75689.0
3 Av - 149 St,05/20,114908.0,95070.0
3 Av - 149 St,06/20,149895.0,127615.0
3 Av - 149 St,07/20,173471.0,139059.0
3 Av - 149 St,08/20,170209.0,145294.0
3 Av - 149 St,09/20,222036.0,171883.0
3 Av - 149 St,10/20,216280.0,167109.0
3 Av - 149 St,11/20,219455.0,159114.0
3 Av - 149 St,12/20,189729.0,141901.0
3 Av - 149 St,01/19,555030.0,272376.0
3 Av - 149 St,02/19,526375.0,235645.0
3 Av - 149 St,03/19,598855.0,264322.0
3 Av - 149 St,04/19,605822.0,259092.0
3 Av - 149 St,05/19,619660.0,266608.0
3 Av - 149 St,06/19,565670.0,243825.0
3 Av - 149 St,07/19,559479.0,254585.0
3 Av - 149 St,08/19,509356.0,238576.0
3 Av - 149 St,09/19,558911.0,243369.0
3 Av - 149 St,10/19,616466.0,275914.0
3 Av - 149 St,11/19,562229.0,264987.0
3 Av - 149 St,12/19,555328.0,252675.0
30 Av,01/20,348454.0,299700.0
30 Av,02/20,353448.0,297747.0
30 Av,03/20,200344.0,177652.0
30 Av,04/20,27329.0,29976.0
30 Av,05/20,37426.0,40337.0
30 Av,06/20,62779.0,68184.0
30 Av,07/20,90688.0,97441.0
30 Av,08/20,96618.0,105715.0
30 Av,09/20,116442.0,124669.0
30 Av,10/20,132923.0,140928.0
30 Av,11/20,117480.0,126844.0
30 Av,12/20,94847.0,106538.0
30 Av,01/19,401774.0,357628.0
30 Av,02/19,287211.0,238062.0
30 Av,03/19,380420.0,293704.0
30 Av,04/19,455342.0,332663.0
30 Av,05/19,516604.0,386872.0
30 Av,06/19,443541.0,323594.0
30 Av,07/19,419428.0,305865.0
30 Av,08/19,468066.0,327794.0
30 Av,09/19,484415.0,350436.0
